time,a1_FR,a2_FR,a1_FL,a2_FL,a1_RR,a2_RR,a1_RL,a2_RL
1.87,-0.8483227191640309,-0.7986187098997901,0.8483227191640309,0.5986187098997902,0.8483227191640309,0.5986187098997902,-0.8483227191640309,-0.7986187098997901
1.8800000000000001,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979
1.8900000000000001,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.5876010755100821,0.8349441631193854,0.5876010755100821,-0.8349441631193854,-0.7876010755100821
1.9000000000000001,-0.8083980388508808,-0.7657395614066076,0.8083980388508808,0.5657395614066076,0.8083980388508808,0.5657395614066076,-0.8083980388508808,-0.7657395614066076
1.9100000000000001,-0.7691029945961159,-0.733378936726213,0.769102994596116,0.5333789367262132,0.769102994596116,0.5333789367262132,-0.7691029945961159,-0.733378936726213
1.92,-0.7176787366767138,-0.6910295478514114,0.7176787366767139,0.4910295478514115,0.7176787366767139,0.4910295478514115,-0.7176787366767138,-0.6910295478514114
1.93,-0.6549362563594224,-0.6393592699430537,0.6549362563594225,0.43935926994305385,0.6549362563594225,0.43935926994305385,-0.6549362563594224,-0.6393592699430537
1.94,-0.5818650400393856,-0.5791829741500821,0.5818650400393856,0.3791829741500822,0.5818650400393856,0.3791829741500822,-0.5818650400393856,-0.5791829741500821
1.95,-0.49961746444860283,-0.5114496766047317,0.4996174644486029,0.3114496766047318,0.4996174644486029,0.3114496766047318,-0.49961746444860283,-0.5114496766047317
1.96,-0.4094906229864592,-0.43722757187120176,0.4094906229864593,0.23722757187120178,0.4094906229864593,0.23722757187120178,-0.4094906229864592,-0.43722757187120176
1.97,-0.31290586978197815,-0.35768718687927614,0.31290586978197826,0.15768718687927621,0.31290586978197826,0.15768718687927621,-0.31290586978197815,-0.35768718687927614
1.98,-0.21138640409012618,-0.27408292101539805,0.2113864040901263,0.0740829210153981,0.2113864040901263,0.0740829210153981,-0.21138640409012618,-0.27408292101539805
1.99,-0.10653324852965883,-0.18773326349501315,0.10653324852965892,-0.012266736504986775,0.10653324852965892,-0.012266736504986775,-0.10653324852965883,-0.18773326349501315
2.0,-8.327598234202001e-16,-0.10000000000000069,9.368548013477252e-16,-0.09999999999999923,9.368548013477252e-16,-0.09999999999999923,-8.327598234202001e-16,-0.10000000000000069
2.0100000000000002,0.10653324852966017,-0.012266736504985748,-0.10653324852966008,-0.18773326349501418,-0.10653324852966008,-0.18773326349501418,0.10653324852966017,-0.012266736504985748
2.02,0.2113864040901246,0.07408292101539671,-0.21138640409012446,-0.27408292101539666,-0.21138640409012446,-0.27408292101539666,0.2113864040901246,0.07408292101539671
2.0300000000000002,0.3129058697819766,0.15768718687927483,-0.3129058697819765,-0.3576871868792748,-0.3129058697819765,-0.3576871868792748,0.3129058697819766,0.15768718687927483
2.04,0.4094906229864578,0.2372275718712005,-0.40949062298645766,-0.4372275718712004,-0.40949062298645766,-0.4372275718712004,0.4094906229864578,0.2372275718712005
2.05,0.49961746444859906,0.31144967660472855,-0.49961746444859895,-0.5114496766047285,-0.49961746444859895,-0.5114496766047285,0.49961746444859906,0.31144967660472855
2.06,0.5818650400393842,0.3791829741500812,-0.5818650400393842,-0.579182974150081,-0.5818650400393842,-0.579182974150081,0.5818650400393842,0.3791829741500812
2.07,0.6549362563594195,0.4393592699430514,-0.6549362563594194,-0.6393592699430513,-0.6549362563594194,-0.6393592699430513,0.6549362563594195,0.4393592699430514
2.08,0.717678736676713,0.49102954785141073,-0.7176787366767129,-0.6910295478514106,-0.7176787366767129,-0.6910295478514106,0.717678736676713,0.49102954785141073
2.09,0.7691029945961152,0.5333789367262125,-0.7691029945961151,-0.7333789367262123,-0.7691029945961151,-0.7333789367262123,0.7691029945961152,0.5333789367262125
2.1,0.8083980388508802,0.5657395614066073,-0.8083980388508802,-0.7657395614066071,-0.8083980388508802,-0.7657395614066071,0.8083980388508802,0.5657395614066073
2.11,0.8349441631193851,0.5876010755100819,-0.834944163119385,-0.7876010755100817,-0.834944163119385,-0.7876010755100817,0.8349441631193851,0.5876010755100819
2.12,0.8483227191640309,0.5986187098997902,-0.8483227191640309,-0.7986187098997901,-0.8483227191640309,-0.7986187098997901,0.8483227191640309,0.5986187098997902
2.13,0.848322719164031,0.5986187098997903,-0.848322719164031,-0.7986187098997902,-0.848322719164031,-0.7986187098997902,0.848322719164031,0.5986187098997903
2.14,0.8349441631193854,0.5876010755100821,-0.8349441631193854,-0.7876010755100821,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.5876010755100821
2.15,0.8083980388508808,0.5657395614066076,-0.8083980388508809,-0.7657395614066077,-0.8083980388508809,-0.7657395614066077,0.8083980388508808,0.5657395614066076
2.16,0.769102994596116,0.5333789367262132,-0.769102994596116,-0.7333789367262131,-0.769102994596116,-0.7333789367262131,0.769102994596116,0.5333789367262132
2.17,0.7176787366767139,0.4910295478514115,-0.717678736676714,-0.6910295478514115,-0.717678736676714,-0.6910295478514115,0.7176787366767139,0.4910295478514115
2.18,0.6549362563594207,0.4393592699430523,-0.6549362563594207,-0.6393592699430523,-0.6549362563594207,-0.6393592699430523,0.6549362563594207,0.4393592699430523
2.19,0.5818650400393856,0.3791829741500822,-0.5818650400393857,-0.5791829741500824,-0.5818650400393857,-0.5791829741500824,0.5818650400393856,0.3791829741500822
2.2,0.49961746444860045,0.3114496766047298,-0.49961746444860056,-0.5114496766047298,-0.49961746444860056,-0.5114496766047298,0.49961746444860045,0.3114496766047298
2.21,0.4094906229864593,0.23722757187120178,-0.4094906229864594,-0.43722757187120187,-0.4094906229864594,-0.43722757187120187,0.4094906229864593,0.23722757187120178
2.22,0.31290586978197543,0.15768718687927388,-0.31290586978197554,-0.3576871868792739,-0.31290586978197554,-0.3576871868792739,0.31290586978197543,0.15768718687927388
2.23,0.2113864040901263,0.0740829210153981,-0.2113864040901264,-0.2740829210153982,-0.2113864040901264,-0.2740829210153982,0.2113864040901263,0.0740829210153981
2.24,0.10653324852965593,-0.012266736504989245,-0.10653324852965604,-0.18773326349501085,-0.10653324852965604,-0.18773326349501085,0.10653324852965593,-0.012266736504989245
2.25,9.368548013477252e-16,-0.09999999999999923,-1.0409497792752503e-15,-0.10000000000000087,-1.0409497792752503e-15,-0.10000000000000087,9.368548013477252e-16,-0.09999999999999923
2.2600000000000002,-0.10653324852966008,-0.18773326349501418,0.10653324852965997,-0.012266736504985928,0.10653324852965997,-0.012266736504985928,-0.10653324852966008,-0.18773326349501418
2.27,-0.21138640409012446,-0.27408292101539666,0.21138640409012438,0.07408292101539654,0.21138640409012438,0.07408292101539654,-0.21138640409012446,-0.27408292101539666
2.2800000000000002,-0.3129058697819765,-0.3576871868792748,0.31290586978197643,0.15768718687927466,0.31290586978197643,0.15768718687927466,-0.3129058697819765,-0.3576871868792748
2.29,-0.40949062298645766,-0.4372275718712004,0.4094906229864576,0.23722757187120033,0.4094906229864576,0.23722757187120033,-0.40949062298645766,-0.4372275718712004
2.3000000000000003,-0.49961746444860383,-0.5114496766047326,0.4996174644486038,0.31144967660473244,0.4996174644486038,0.31144967660473244,-0.49961746444860383,-0.5114496766047326
2.31,-0.5818650400393842,-0.579182974150081,0.5818650400393863,0.37918297415008284,0.5818650400393863,0.37918297415008284,-0.5818650400393842,-0.579182974150081
2.32,-0.6549362563594194,-0.6393592699430513,0.6549362563594174,0.43935926994304964,0.6549362563594174,0.43935926994304964,-0.6549362563594194,-0.6393592699430513
2.33,-0.7176787366767129,-0.6910295478514106,0.7176787366767129,0.4910295478514106,0.7176787366767129,0.4910295478514106,-0.7176787366767129,-0.6910295478514106
2.34,-0.7691029945961151,-0.7333789367262123,0.7691029945961138,0.5333789367262114,0.7691029945961138,0.5333789367262114,-0.7691029945961151,-0.7333789367262123
2.35,-0.8083980388508802,-0.7657395614066071,0.8083980388508802,0.5657395614066072,0.8083980388508802,0.5657395614066072,-0.8083980388508802,-0.7657395614066071
2.36,-0.834944163119385,-0.7876010755100817,0.834944163119385,0.5876010755100818,0.834944163119385,0.5876010755100818,-0.834944163119385,-0.7876010755100817
2.37,-0.8483227191640309,-0.7986187098997901,0.8483227191640306,0.5986187098997899,0.8483227191640306,0.5986187098997899,-0.8483227191640309,-0.7986187098997901
2.38,-0.848322719164031,-0.7986187098997902,0.848322719164031,0.5986187098997903,0.848322719164031,0.5986187098997903,-0.848322719164031,-0.7986187098997902
2.39,-0.8349441631193854,-0.7876010755100821,0.834944163119386,0.5876010755100827,0.834944163119386,0.5876010755100827,-0.8349441631193854,-0.7876010755100821
2.4,-0.8083980388508809,-0.7657395614066077,0.8083980388508799,0.565739561406607,0.8083980388508799,0.565739561406607,-0.8083980388508809,-0.7657395614066077
2.41,-0.769102994596116,-0.7333789367262131,0.7691029945961161,0.5333789367262132,0.7691029945961161,0.5333789367262132,-0.769102994596116,-0.7333789367262131
2.42,-0.717678736676714,-0.6910295478514115,0.7176787366767124,0.4910295478514102,0.7176787366767124,0.4910295478514102,-0.717678736676714,-0.6910295478514115
2.43,-0.6549362563594207,-0.6393592699430523,0.6549362563594208,0.4393592699430524,0.6549362563594208,0.4393592699430524,-0.6549362563594207,-0.6393592699430523
2.44,-0.5818650400393857,-0.5791829741500824,0.5818650400393858,0.3791829741500824,0.5818650400393858,0.3791829741500824,-0.5818650400393857,-0.5791829741500824
2.45,-0.49961746444860056,-0.5114496766047298,0.49961746444859817,0.3114496766047279,0.49961746444859817,0.3114496766047279,-0.49961746444860056,-0.5114496766047298
2.46,-0.4094906229864594,-0.43722757187120187,0.4094906229864595,0.2372275718712019,0.4094906229864595,0.2372275718712019,-0.4094906229864594,-0.43722757187120187
2.47,-0.31290586978197554,-0.3576871868792739,0.3129058697819728,0.15768718687927172,0.3129058697819728,0.15768718687927172,-0.31290586978197554,-0.3576871868792739
2.48,-0.2113864040901264,-0.2740829210153982,0.21138640409012943,0.0740829210154007,0.21138640409012943,0.0740829210154007,-0.2113864040901264,-0.2740829210153982
2.49,-0.10653324852965604,-0.18773326349501085,0.10653324852965614,-0.012266736504989065,0.10653324852965614,-0.012266736504989065,-0.10653324852965604,-0.18773326349501085
2.5,-1.0409497792752503e-15,-0.10000000000000087,4.1648513841832e-15,-0.09999999999999658,4.1648513841832e-15,-0.09999999999999658,-1.0409497792752503e-15,-0.10000000000000087
2.5100000000000002,0.10653324852965997,-0.012266736504985928,-0.10653324852965987,-0.187733263495014,-0.10653324852965987,-0.187733263495014,0.10653324852965997,-0.012266736504985928
2.52,0.21138640409012438,0.07408292101539654,-0.21138640409012135,-0.27408292101539405,-0.21138640409012135,-0.27408292101539405,0.21138640409012438,0.07408292101539654
2.5300000000000002,0.31290586978197643,0.15768718687927466,-0.3129058697819763,-0.3576871868792746,-0.3129058697819763,-0.3576871868792746,0.31290586978197643,0.15768718687927466
2.54,0.4094906229864576,0.23722757187120033,-0.4094906229864575,-0.4372275718712003,-0.4094906229864575,-0.4372275718712003,0.4094906229864576,0.23722757187120033
2.5500000000000003,0.4996174644486038,0.31144967660473244,-0.4996174644486012,-0.5114496766047304,-0.4996174644486012,-0.5114496766047304,0.4996174644486038,0.31144967660473244
2.56,0.5818650400393863,0.37918297415008284,-0.5818650400393884,-0.5791829741500846,-0.5818650400393884,-0.5791829741500846,0.5818650400393863,0.37918297415008284
2.57,0.6549362563594174,0.43935926994304964,-0.6549362563594193,-0.6393592699430511,-0.6549362563594193,-0.6393592699430511,0.6549362563594174,0.43935926994304964
2.58,0.7176787366767129,0.4910295478514106,-0.7176787366767144,-0.6910295478514118,-0.7176787366767144,-0.6910295478514118,0.7176787366767129,0.4910295478514106
2.59,0.7691029945961163,0.5333789367262135,-0.769102994596115,-0.7333789367262123,-0.769102994596115,-0.7333789367262123,0.7691029945961163,0.5333789367262135
2.6,0.8083980388508802,0.5657395614066072,-0.808398038850881,-0.7657395614066079,-0.808398038850881,-0.7657395614066079,0.8083980388508802,0.5657395614066072
2.61,0.834944163119385,0.5876010755100818,-0.8349441631193845,-0.7876010755100813,-0.8349441631193845,-0.7876010755100813,0.834944163119385,0.5876010755100818
2.62,0.8483227191640306,0.5986187098997899,-0.8483227191640308,-0.79861870989979,-0.8483227191640308,-0.79861870989979,0.8483227191640306,0.5986187098997899
2.63,0.848322719164031,0.5986187098997903,-0.8483227191640312,-0.7986187098997903,-0.8483227191640312,-0.7986187098997903,0.848322719164031,0.5986187098997903
2.64,0.8349441631193849,0.5876010755100817,-0.8349441631193855,-0.7876010755100821,-0.8349441631193855,-0.7876010755100821,0.8349441631193849,0.5876010755100817
2.65,0.8083980388508818,0.5657395614066085,-0.8083980388508828,-0.7657395614066093,-0.8083980388508828,-0.7657395614066093,0.8083980388508818,0.5657395614066085
2.66,0.7691029945961161,0.5333789367262132,-0.7691029945961174,-0.7333789367262142,-0.7691029945961174,-0.7333789367262142,0.7691029945961161,0.5333789367262132
2.67,0.7176787366767124,0.4910295478514102,-0.7176787366767108,-0.6910295478514089,-0.7176787366767108,-0.6910295478514089,0.7176787366767124,0.4910295478514102
2.68,0.6549362563594208,0.4393592699430524,-0.6549362563594228,-0.6393592699430539,-0.6549362563594228,-0.6393592699430539,0.6549362563594208,0.4393592699430524
2.69,0.5818650400393858,0.3791829741500824,-0.5818650400393837,-0.5791829741500806,-0.5818650400393837,-0.5791829741500806,0.5818650400393858,0.3791829741500824
2.7,0.4996174644486031,0.311449676604732,-0.49961746444860555,-0.511449676604734,-0.49961746444860555,-0.511449676604734,0.4996174644486031,0.311449676604732
2.71,0.4094906229864595,0.2372275718712019,-0.40949062298645694,-0.43722757187119987,-0.40949062298645694,-0.43722757187119987,0.4094906229864595,0.2372275718712019
2.72,0.3129058697819728,0.15768718687927172,-0.3129058697819701,-0.3576871868792695,-0.3129058697819701,-0.3576871868792695,0.3129058697819728,0.15768718687927172
2.73,0.21138640409012943,0.0740829210154007,-0.2113864040901266,-0.2740829210153984,-0.2113864040901266,-0.2740829210153984,0.21138640409012943,0.0740829210154007
2.74,0.10653324852965614,-0.012266736504989065,-0.10653324852965326,-0.18773326349500857,-0.10653324852965326,-0.18773326349500857,0.10653324852965614,-0.012266736504989065
2.75,4.1648513841832e-15,-0.09999999999999658,-1.2491397351303002e-15,-0.10000000000000103,-1.2491397351303002e-15,-0.10000000000000103,4.1648513841832e-15,-0.09999999999999658
2.7600000000000002,-0.10653324852965987,-0.187733263495014,0.10653324852966274,-0.012266736504983625,0.10653324852966274,-0.012266736504983625,-0.10653324852965987,-0.187733263495014
2.77,-0.2113864040901272,-0.2740829210153989,0.21138640409012419,0.07408292101539637,0.21138640409012419,0.07408292101539637,-0.2113864040901272,-0.2740829210153989
2.7800000000000002,-0.3129058697819763,-0.3576871868792746,0.312905869781979,0.15768718687927682,0.312905869781979,0.15768718687927682,-0.3129058697819763,-0.3576871868792746
2.79,-0.4094906229864575,-0.4372275718712003,0.4094906229864548,0.237227571871198,0.4094906229864548,0.237227571871198,-0.4094906229864575,-0.4372275718712003
2.8000000000000003,-0.4996174644486012,-0.5114496766047304,0.49961746444860355,0.31144967660473233,0.49961746444860355,0.31144967660473233,-0.4996174644486012,-0.5114496766047304
2.81,-0.5818650400393841,-0.579182974150081,0.5818650400393818,0.37918297415007907,0.5818650400393818,0.37918297415007907,-0.5818650400393841,-0.579182974150081
2.82,-0.6549362563594193,-0.6393592699430511,0.6549362563594211,0.43935926994305274,0.6549362563594211,0.43935926994305274,-0.6549362563594193,-0.6393592699430511
2.83,-0.7176787366767112,-0.6910295478514091,0.7176787366767095,0.49102954785140784,0.7176787366767095,0.49102954785140784,-0.7176787366767112,-0.6910295478514091
2.84,-0.769102994596115,-0.7333789367262123,0.7691029945961162,0.5333789367262134,0.7691029945961162,0.5333789367262134,-0.769102994596115,-0.7333789367262123
2.85,-0.808398038850881,-0.7657395614066079,0.808398038850882,0.5657395614066087,0.808398038850882,0.5657395614066087,-0.808398038850881,-0.7657395614066079
2.86,-0.8349441631193845,-0.7876010755100813,0.834944163119385,0.5876010755100818,0.834944163119385,0.5876010755100818,-0.8349441631193845,-0.7876010755100813
2.87,-0.8483227191640308,-0.79861870989979,0.848322719164031,0.5986187098997903,0.848322719164031,0.5986187098997903,-0.8483227191640308,-0.79861870989979
2.88,-0.8483227191640308,-0.79861870989979,0.848322719164031,0.5986187098997903,0.848322719164031,0.5986187098997903,-0.8483227191640308,-0.79861870989979
2.89,-0.8349441631193855,-0.7876010755100821,0.8349441631193849,0.5876010755100817,0.8349441631193849,0.5876010755100817,-0.8349441631193855,-0.7876010755100821
2.9,-0.8083980388508809,-0.7657395614066077,0.8083980388508819,0.5657395614066086,0.8083980388508819,0.5657395614066086,-0.8083980388508809,-0.7657395614066077
2.91,-0.7691029945961174,-0.7333789367262142,0.7691029945961162,0.5333789367262133,0.7691029945961162,0.5333789367262133,-0.7691029945961174,-0.7333789367262142
2.92,-0.7176787366767141,-0.6910295478514116,0.7176787366767158,0.49102954785141306,0.7176787366767158,0.49102954785141306,-0.7176787366767141,-0.6910295478514116
2.93,-0.6549362563594189,-0.6393592699430508,0.654936256359421,0.4393592699430525,0.654936256359421,0.4393592699430525,-0.6549362563594189,-0.6393592699430508
2.94,-0.581865040039388,-0.5791829741500842,0.5818650400393903,0.37918297415008606,0.5818650400393903,0.37918297415008606,-0.581865040039388,-0.5791829741500842
2.95,-0.4996174644486007,-0.5114496766047301,0.49961746444860317,0.311449676604732,0.49961746444860317,0.311449676604732,-0.4996174644486007,-0.5114496766047301
2.96,-0.40949062298645694,-0.43722757187119987,0.4094906229864544,0.23722757187119772,0.4094906229864544,0.23722757187119772,-0.40949062298645694,-0.43722757187119987
2.97,-0.3129058697819757,-0.35768718687927414,0.31290586978197865,0.1576871868792765,0.31290586978197865,0.1576871868792765,-0.3129058697819757,-0.35768718687927414
2.98,-0.2113864040901266,-0.2740829210153984,0.21138640409012377,0.07408292101539604,0.21138640409012377,0.07408292101539604,-0.2113864040901266,-0.2740829210153984
2.99,-0.10653324852965923,-0.18773326349501349,0.10653324852966234,-0.012266736504983958,0.10653324852966234,-0.012266736504983958,-0.10653324852965923,-0.18773326349501349
3.0,-1.2491397351303002e-15,-0.10000000000000103,-1.6665719139226004e-15,-0.10000000000000138,-1.6665719139226004e-15,-0.10000000000000138,-1.2491397351303002e-15,-0.10000000000000103
3.0100000000000002,0.10653324852966274,-0.012266736504983625,-0.10653324852966564,-0.1877332634950188,-0.10653324852966564,-0.1877332634950188,0.10653324852966274,-0.012266736504983625
3.02,0.21138640409012419,0.07408292101539637,-0.211386404090127,-0.27408292101539866,-0.211386404090127,-0.27408292101539866,0.21138640409012419,0.07408292101539637
3.0300000000000002,0.312905869781979,0.15768718687927682,-0.31290586978198176,-0.35768718687927903,-0.31290586978198176,-0.35768718687927903,0.312905869781979,0.15768718687927682
3.04,0.4094906229864548,0.237227571871198,-0.40949062298645733,-0.4372275718712001,-0.40949062298645733,-0.4372275718712001,0.4094906229864548,0.237227571871198
3.0500000000000003,0.49961746444860355,0.31144967660473233,-0.49961746444860594,-0.5114496766047343,-0.49961746444860594,-0.5114496766047343,0.49961746444860355,0.31144967660473233
3.06,0.5818650400393861,0.37918297415008273,-0.5818650400393839,-0.5791829741500808,-0.5818650400393839,-0.5791829741500808,0.5818650400393861,0.37918297415008273
3.0700000000000003,0.6549362563594211,0.43935926994305274,-0.654936256359423,-0.6393592699430543,-0.654936256359423,-0.6393592699430543,0.6549362563594211,0.43935926994305274
3.08,0.7176787366767128,0.4910295478514105,-0.7176787366767111,-0.6910295478514091,-0.7176787366767111,-0.6910295478514091,0.7176787366767128,0.4910295478514105
3.09,0.7691029945961162,0.5333789367262134,-0.7691029945961175,-0.7333789367262145,-0.7691029945961175,-0.7333789367262145,0.7691029945961162,0.5333789367262134
3.1,0.8083980388508801,0.5657395614066072,-0.8083980388508791,-0.7657395614066064,-0.8083980388508791,-0.7657395614066064,0.8083980388508801,0.5657395614066072
3.11,0.834944163119385,0.5876010755100818,-0.8349441631193856,-0.7876010755100822,-0.8349441631193856,-0.7876010755100822,0.834944163119385,0.5876010755100818
3.12,0.8483227191640306,0.5986187098997899,-0.8483227191640305,-0.7986187098997897,-0.8483227191640305,-0.7986187098997897,0.8483227191640306,0.5986187098997899
3.13,0.848322719164031,0.5986187098997903,-0.8483227191640308,-0.79861870989979,-0.8483227191640308,-0.79861870989979,0.848322719164031,0.5986187098997903
3.14,0.8349441631193849,0.5876010755100817,-0.8349441631193844,-0.7876010755100812,-0.8349441631193844,-0.7876010755100812,0.8349441631193849,0.5876010755100817
3.15,0.8083980388508819,0.5657395614066086,-0.8083980388508809,-0.7657395614066078,-0.8083980388508809,-0.7657395614066078,0.8083980388508819,0.5657395614066086
3.16,0.7691029945961162,0.5333789367262133,-0.7691029945961149,-0.7333789367262121,-0.7691029945961149,-0.7333789367262121,0.7691029945961162,0.5333789367262133
3.17,0.7176787366767126,0.4910295478514103,-0.7176787366767142,-0.6910295478514117,-0.7176787366767142,-0.6910295478514117,0.7176787366767126,0.4910295478514103
3.18,0.654936256359421,0.4393592699430525,-0.6549362563594191,-0.6393592699430509,-0.6549362563594191,-0.6393592699430509,0.654936256359421,0.4393592699430525
3.19,0.5818650400393859,0.3791829741500825,-0.5818650400393881,-0.5791829741500844,-0.5818650400393881,-0.5791829741500844,0.5818650400393859,0.3791829741500825
3.2,0.49961746444860317,0.311449676604732,-0.49961746444860083,-0.5114496766047301,-0.49961746444860083,-0.5114496766047301,0.49961746444860317,0.311449676604732
3.21,0.40949062298645966,0.23722757187120205,-0.4094906229864624,-0.4372275718712043,-0.4094906229864624,-0.4372275718712043,0.40949062298645966,0.23722757187120205
3.22,0.312905869781973,0.15768718687927188,-0.3129058697819759,-0.35768718687927425,-0.3129058697819759,-0.35768718687927425,0.312905869781973,0.15768718687927188
3.23,0.21138640409012963,0.07408292101540084,-0.21138640409013265,-0.2740829210154033,-0.21138640409013265,-0.2740829210154033,0.21138640409012963,0.07408292101540084
3.24,0.10653324852965636,-0.012266736504988898,-0.10653324852965944,-0.18773326349501368,-0.10653324852965944,-0.18773326349501368,0.10653324852965636,-0.012266736504988898
3.25,-1.6665719139226004e-15,-0.10000000000000138,4.5822835629755014e-15,-0.09999999999999623,4.5822835629755014e-15,-0.09999999999999623,-1.6665719139226004e-15,-0.10000000000000138
3.2600000000000002,-0.10653324852965966,-0.18773326349501385,0.10653324852965657,-0.012266736504988718,0.10653324852965657,-0.012266736504988718,-0.10653324852965966,-0.18773326349501385
3.27,-0.211386404090127,-0.27408292101539866,0.21138640409012982,0.07408292101540101,0.21138640409012982,0.07408292101540101,-0.211386404090127,-0.27408292101539866
3.2800000000000002,-0.31290586978197615,-0.3576871868792745,0.3129058697819732,0.15768718687927205,0.3129058697819732,0.15768718687927205,-0.31290586978197615,-0.3576871868792745
3.29,-0.40949062298645733,-0.4372275718712001,0.40949062298645983,0.23722757187120222,0.40949062298645983,0.23722757187120222,-0.40949062298645733,-0.4372275718712001
3.3000000000000003,-0.499617464448601,-0.5114496766047303,0.49961746444859845,0.3114496766047281,0.49961746444859845,0.3114496766047281,-0.499617464448601,-0.5114496766047303
3.31,-0.5818650400393839,-0.5791829741500808,0.5818650400393861,0.3791829741500826,0.5818650400393861,0.3791829741500826,-0.5818650400393839,-0.5791829741500808
3.3200000000000003,-0.654936256359423,-0.6393592699430543,0.6549362563594249,0.43935926994305585,0.6549362563594249,0.43935926994305585,-0.654936256359423,-0.6393592699430543
3.33,-0.7176787366767111,-0.6910295478514091,0.7176787366767126,0.4910295478514104,0.7176787366767126,0.4910295478514104,-0.7176787366767111,-0.6910295478514091
3.34,-0.769102994596115,-0.7333789367262122,0.7691029945961136,0.5333789367262112,0.7691029945961136,0.5333789367262112,-0.769102994596115,-0.7333789367262122
3.35,-0.808398038850881,-0.7657395614066079,0.80839803885088,0.5657395614066071,0.80839803885088,0.5657395614066071,-0.808398038850881,-0.7657395614066079
3.36,-0.8349441631193845,-0.7876010755100813,0.8349441631193838,0.5876010755100808,0.8349441631193838,0.5876010755100808,-0.8349441631193845,-0.7876010755100813
3.37,-0.8483227191640308,-0.79861870989979,0.8483227191640306,0.5986187098997899,0.8483227191640306,0.5986187098997899,-0.8483227191640308,-0.79861870989979
3.38,-0.8483227191640308,-0.79861870989979,0.8483227191640306,0.5986187098997899,0.8483227191640306,0.5986187098997899,-0.8483227191640308,-0.79861870989979
3.39,-0.8349441631193855,-0.7876010755100821,0.834944163119386,0.5876010755100827,0.834944163119386,0.5876010755100827,-0.8349441631193855,-0.7876010755100821
3.4,-0.8083980388508809,-0.7657395614066078,0.80839803885088,0.5657395614066071,0.80839803885088,0.5657395614066071,-0.8083980388508809,-0.7657395614066078
3.41,-0.7691029945961174,-0.7333789367262143,0.7691029945961187,0.5333789367262155,0.7691029945961187,0.5333789367262155,-0.7691029945961174,-0.7333789367262143
3.42,-0.7176787366767142,-0.6910295478514117,0.7176787366767126,0.4910295478514104,0.7176787366767126,0.4910295478514104,-0.7176787366767142,-0.6910295478514117
3.43,-0.6549362563594191,-0.6393592699430509,0.6549362563594172,0.4393592699430494,0.6549362563594172,0.4393592699430494,-0.6549362563594191,-0.6393592699430509
3.44,-0.5818650400393881,-0.5791829741500844,0.5818650400393861,0.3791829741500826,0.5818650400393861,0.3791829741500826,-0.5818650400393881,-0.5791829741500844
3.45,-0.49961746444860083,-0.5114496766047301,0.49961746444859845,0.3114496766047281,0.49961746444859845,0.3114496766047281,-0.49961746444860083,-0.5114496766047301
3.46,-0.4094906229864571,-0.4372275718712,0.40949062298645983,0.23722757187120222,0.40949062298645983,0.23722757187120222,-0.4094906229864571,-0.4372275718712
3.47,-0.3129058697819759,-0.35768718687927425,0.3129058697819732,0.15768718687927205,0.3129058697819732,0.15768718687927205,-0.3129058697819759,-0.35768718687927425
3.48,-0.2113864040901268,-0.27408292101539855,0.21138640409012982,0.07408292101540101,0.21138640409012982,0.07408292101540101,-0.2113864040901268,-0.27408292101539855
3.49,-0.10653324852965944,-0.18773326349501368,0.10653324852965657,-0.012266736504988718,0.10653324852965657,-0.012266736504988718,-0.10653324852965944,-0.18773326349501368
3.5,-1.4573296909853502e-15,-0.1000000000000012,4.581231295893301e-15,-0.09999999999999623,4.581231295893301e-15,-0.09999999999999623,-1.4573296909853502e-15,-0.1000000000000012
3.5100000000000002,0.10653324852966256,-0.012266736504983791,-0.10653324852965944,-0.18773326349501368,-0.10653324852965944,-0.18773326349501368,0.10653324852966256,-0.012266736504983791
3.52,0.21138640409012396,0.07408292101539621,-0.21138640409012097,-0.2740829210153937,-0.21138640409012097,-0.2740829210153937,0.21138640409012396,0.07408292101539621
3.5300000000000002,0.3129058697819788,0.15768718687927666,-0.31290586978197593,-0.35768718687927425,-0.31290586978197593,-0.35768718687927425,0.3129058697819788,0.15768718687927666
3.54,0.40949062298645456,0.2372275718711979,-0.40949062298645184,-0.43722757187119565,-0.40949062298645184,-0.43722757187119565,0.40949062298645456,0.2372275718711979
3.5500000000000003,0.4996174644486034,0.3114496766047322,-0.49961746444860083,-0.5114496766047301,-0.49961746444860083,-0.5114496766047301,0.4996174644486034,0.3114496766047322
3.56,0.5818650400393861,0.3791829741500826,-0.5818650400393881,-0.5791829741500844,-0.5818650400393881,-0.5791829741500844,0.5818650400393861,0.3791829741500826
3.5700000000000003,0.654936256359421,0.43935926994305263,-0.6549362563594191,-0.6393592699430509,-0.6549362563594191,-0.6393592699430509,0.654936256359421,0.43935926994305263
3.58,0.7176787366767126,0.4910295478514104,-0.7176787366767142,-0.6910295478514117,-0.7176787366767142,-0.6910295478514117,0.7176787366767126,0.4910295478514104
